station_name,start_count,end_count,average_lat,average_lng
Knickerbocker Ave & George St,1369,1395,40.70442500000001,-73.92835999999998
Calyer St & Guernsey St,1377,1395,40.72755807335852,-73.95505852997303
Ashland Pl & Dekalb Ave,1377,1394,40.690065,-73.97877600000001
31 Ave & 30 St,1369,1390,40.764700000000005,-73.92403119999997
E 102 St & Park Ave,1374,1387,40.7904828,-73.95033068
5 St & 6 Ave,1365,1383,40.6704836,-73.98208967999999
Whitehall St & Bridge St,1335,1381,40.70366170524136,-74.0131813287735
35 St & Broadway,1374,1380,40.760338999999995,-73.92224269999997
3 St & Hoyt St,1329,1377,40.67772869999999,-73.99364123
21 St & 31 Dr,1365,1372,40.765899999999995,-73.930819
5 Ave & W 131 St,1373,1372,40.81013999999999,-73.93973000000001
Nassau St & Navy St,1377,1372,40.698398950000005,-73.98068914000001
Center Blvd & 48 Ave,1363,1361,40.74503800000001,-73.95753900000001
Beaver St & Fayette St,1355,1356,40.70098999999999,-73.93921
Pearl St & York St,1083,1354,40.70140463410644,-73.98768022656441
43 Ave & 42 St,1383,1347,40.74534682580984,-73.9219419658184
7 St & 3 Ave,1310,1346,40.67260298150126,-73.98983001708984
Vernon Blvd & 31 Ave,1321,1330,40.7692475,-73.93545040000001
Congress St & Hicks St,1324,1330,40.68939519999999,-73.9995126
E 44 St & 2 Ave,1394,1325,40.75118387463277,-73.97138714790344
Ash St & Manhattan Ave,1304,1322,40.73809499999999,-73.95486700000001
2 Ave & E 125 St,1310,1321,40.80255399999999,-73.93350899999999
Pioneer St & Van Brunt St,1311,1320,40.67904299999999,-74.011169
25 Ave & 41 St,1327,1317,40.767666,-73.91096300000001
Wyckoff Ave & Jefferson St,1314,1316,40.70716500000001,-73.92371100000003
Water St &  Fletcher St,1259,1308,40.70641075523613,-74.00559738278389
Henry St & Middagh St,1309,1307,40.70029999999999,-73.991581
48 St & Broadway,1308,1305,40.755763,-73.912715
30 Ave & 41 St,1306,1302,40.763422,-73.91414199999998
31 St & Hoyt Ave N,1310,1299,40.7711528,-73.9170074
St Nicholas Terrace & Convent Ave,1287,1299,40.82129400000001,-73.94786799999999
35 Ave & 37 St,1272,1296,40.7557327,-73.9236611
Lewis Ave & Greene Ave,1357,1291,40.68995000000001,-73.9365
Lenox Ave & W 140 St,1278,1283,40.81724500000001,-73.938787
Madison Ave & E 120 St,1256,1276,40.80295,-73.942954
Monroe St & Classon Ave,1281,1276,40.68456830000001,-73.95881081
Jackson St & Leonard St,1245,1275,40.71638031973561,-73.94821286201477
New York Ave & St Marks Ave,1373,1269,40.67514,-73.94715999999998
E 97 St & 3 Ave,1247,1266,40.7859201,-73.94860294
Bushwick Ave & Harman St,1277,1265,40.69355999999999,-73.92524000000002
Laight St & Hudson St,1143,1264,40.72185379,-74.00771779000002
31 St & Northern Blvd,1258,1258,40.75186951421875,-73.93349289894103
2 Ave & E 99 St,1236,1255,40.7862586,-73.94552579
Central Ave & Starr St,1255,1254,40.700002999999995,-73.92834
Evergreen Ave & Noll St,1236,1248,40.701059999999984,-73.93318
34 Ave & 74 St,1248,1241,40.75297,-73.89236000000001
Central Ave & Woodbine St,1230,1237,40.69295999999999,-73.91605
Irving Ave & Jefferson St,1242,1233,40.70538,-73.92535
31 St & Thomson Ave,1261,1233,40.74469738,-73.93540374999999
E 118 St & 3 Ave,1225,1231,40.79913899999999,-73.9389152
Van Brunt St & Van Dyke St,1187,1230,40.675832943912894,-74.01472628116608
Henry St & Degraw St,1238,1227,40.6847514,-73.99917254
Franklin Ave & Myrtle Ave,1215,1226,40.69454608724602,-73.95801365375519
MacDonough St & Marcy Ave,1217,1224,40.68078,-73.94613000000001
Grand Concourse & E 161 St,1219,1223,40.827133804235565,-73.9227358996868
Waterbury St & Stagg St,1239,1222,40.71019,-73.93733999999999
Wyckoff St & 3 Ave,1205,1219,40.6827549,-73.98258554999998
E 114 St & 1 Ave,1164,1218,40.79456629999999,-73.9362541
Pacific St & Classon Ave,1261,1218,40.67919440000001,-73.95879030000002
Lexington Ave & E 120 St,1160,1215,40.8013066,-73.93981669999998
Prospect Park SW & Greenwood Ave,1204,1214,40.652562999999994,-73.972573
24 St & 41 Ave,1202,1211,40.75247400000001,-73.939991
Lewis Ave & Kosciuszko St,1242,1209,40.69237074000001,-73.93705428
28 St & 36 Ave,1185,1205,40.757186,-73.932719
35 Ave & 10 St,1178,1197,40.76315481910374,-73.93985509872437
Bedford Ave & S 9 St,1192,1192,40.70853074000001,-73.96408963000002
2 Ave & E 122 St,1169,1190,40.800672099999986,-73.93489999999998
Broadway & Madison St,1193,1186,40.68822,-73.91966000000001
Knickerbocker Ave & Thames St,1174,1184,40.70539000000001,-73.92976
Morningside Dr & Amsterdam Ave,1158,1182,40.81028506306003,-73.95736455917358
Fulton St & Utica Ave,1180,1182,40.679426799999995,-73.9298911
Myrtle Ave & St Edwards St,1231,1181,40.693270180000006,-73.97703874000001
Prospect Park SW & 16 St,1165,1180,40.657265,-73.97416499999997
28 Ave & 35 St,1196,1178,40.767100000000006,-73.9169858
Powers St & Olive St,1182,1174,40.71323,-73.93894
Columbus Ave & W 103 St,1212,1174,40.7969347,-73.9643412291
West Broadway & Watts St,1167,1172,40.72323,-74.00314000000002
Broadway & W 138 St,1306,1169,40.82182,-73.95353000000001
Irving Ave & DeKalb Ave,1173,1167,40.7027,-73.92094999999999
Engert Ave & McGuinness Blvd,1158,1166,40.72158000000001,-73.94546000000003
3 Ave & E 100 St,1139,1162,40.7877214,-73.94728331
Broadway & W 131 St,1155,1156,40.81755499999999,-73.95716300000001
Amsterdam Ave & W 125 St,1142,1154,40.81335800000001,-73.956461
Grand Concourse & E 144 St,1130,1153,40.816576000000005,-73.927987
Madison St & Malcolm X Blvd,1163,1151,40.68713000000001,-73.93007999999999
George St & Wilson Ave,1146,1149,40.702997,-73.92997000000003
Bushwick Ave & Forrest St,1147,1149,40.70076,-73.93641000000001
W 146 St & Broadway,1328,1145,40.826969000000005,-73.94973800000001
61 St & 39 Ave,1138,1140,40.74709999999999,-73.9028
40 St & Queens Blvd,1284,1133,40.743540273428685,-73.92435193061829
Plaza Dr & W 170 St,1121,1132,40.84048399999999,-73.91794600000001
Adam Clayton Powell Blvd & W 130 St,1116,1131,40.812346,-73.94616799999999
W 36 St & 7 Ave,1135,1131,40.75214900000001,-73.989539
61 St & Woodside Ave,1127,1127,40.74501,-73.9036
11 Ave & Prospect Ave,1119,1125,40.656290000000006,-73.977335
Sterling Pl & New York Ave,1202,1122,40.67234,-73.94763
Nostrand Ave & Myrtle Ave,1117,1121,40.69527007999999,-73.95238108
White St & Moore St,1124,1119,40.70450799999999,-73.93510000000002
Amsterdam Ave & W 60 St,1148,1118,40.77114812219015,-73.98699113854883
River Ave & E 151 St,1091,1118,40.822217,-73.92893900000001
Bushwick Ave & Linden St,1206,1118,40.691460000000006,-73.92146000000001
38 Ave & 29 St,1110,1112,40.75473,-73.93367
Morgan Ave & Lombardy St,1141,1111,40.72226,-73.93889
49 Ave & 21 St,1110,1110,40.742520000000006,-73.948852
Irving Ave & Harman St,1102,1107,40.70107999999999,-73.91790000000003
Lincoln Ave & E 138 St,1081,1105,40.810893,-73.92731100000002
18 St & 27 Ave,1098,1101,40.7727682862883,-73.92743647098541
Tompkins Ave & Hopkins St,1119,1098,40.699576079999986,-73.94708417000001
Wadsworth Ave & W 179 St,1154,1098,40.848467,-73.93606400000002
E 2 St & Ave C,1068,1097,40.7208736,-73.98085794999999
3 Ave & Carroll St,1057,1097,40.677027,-73.98649999999999
81 St & 34 Ave,1123,1097,40.75374,-73.88604
Frederick Douglass Blvd & W 145 St,1099,1094,40.823061,-73.941928
W 145 St & Amsterdam Ave,1093,1090,40.825244000000005,-73.947257
21 Ave & Crescent St,1102,1089,40.78047800000001,-73.912212
Hancock St & Malcolm X Blvd,1094,1083,40.68486999999999,-73.9293
36 St & 4 Ave,1040,1081,40.654143999999995,-74.00422000000003
Graham Ave & Herbert St,1080,1080,40.71929301,-73.94500379
Lenox Ave & W 133 St,1049,1080,40.81296,-73.94187799999999
Soissons Landing,1071,1078,40.69231660719192,-74.01486575603485
Brooklyn Ave & Dean St,1072,1077,40.67669,-73.94437
36 St & Ditmars Blvd,1050,1073,40.77430600000001,-73.90833499999997
3 Ave & E 109 St,1061,1071,40.79338,-73.94329
Prospect Park SW & 10 Ave,1172,1068,40.659945,-73.977504
Monitor St & Meeker Ave,1065,1067,40.721226,-73.941845
34 Ave & 83 St,1072,1062,40.75374999999999,-73.88423
Broadway & W 168 St,1189,1060,40.84089603193042,-73.93972098827362
Adam Clayton Powell Blvd & W 141 St,1067,1060,40.819241,-73.941057
Edgecombe Ave & W 141 St,1059,1058,40.820681,-73.945144
Putnam Ave & Ralph Ave,1042,1058,40.68705,-73.92337999999998
Prospect Park SW & Vanderbilt St,1044,1051,40.65482,-73.97321699999998
27 Ave & 9 St,1052,1050,40.773982499999995,-73.9309134
46 St & Queens Blvd,1245,1047,40.7434975983697,-73.91860529780388
W 135 St & Lenox Terrace Pl,1017,1046,40.81361900000001,-73.939336
Adam Clayton Powell Blvd & W 132 St,1037,1045,40.813539,-73.94521
Riverside Dr & W 138 St,1033,1043,40.823168,-73.955857
Ditmars Blvd & 43 St,1032,1043,40.77120300000001,-73.903865
Bridge St & York St,823,1040,40.70133448066993,-73.98471236228943
Cedar St & Myrtle Ave,1032,1037,40.697842,-73.92624099999999
34th Ave & Vernon Blvd,1029,1036,40.76535380385867,-73.93986314535141
W 180 St & Ft Washington Ave,1022,1036,40.849971999999994,-73.93842300000003
43 St & Broadway,1036,1035,40.757728400000005,-73.9166368
10 St & 2 Ave,1032,1034,40.671907,-73.99361200000001
5 St & Market St,1042,1031,40.699997484388504,-73.97440128028393
Vernon Blvd & 10 St,1024,1028,40.767186300000006,-73.9373554
Central Ave & Himrod St,1023,1027,40.69676,-73.92301999999998
34 St & 35 Ave,1016,1024,40.756933200000006,-73.9262231
36 Ave & 10 St,1014,1024,40.76143760000001,-73.9411265
24 Ave & 26 St,1018,1021,40.774590999999994,-73.918544
E 132 St & Madison Ave,1012,1019,40.81022399999999,-73.93719499999999
Bedford Ave & Clarkson Ave,1006,1017,40.65518999999999,-73.95640000000002
Broadway & 12 St,1009,1017,40.7668,-73.9347774
Maple St & Flatbush Ave,1007,1016,40.66026,-73.96045000000001
Morris Ave & E 163 St,1012,1015,40.827230499624726,-73.91765579597632
Cauldwell Ave & E 158 St,1001,1011,40.819889999999994,-73.90835100000001
21 St & 43 Ave,1016,1011,40.75052534,-73.94594845000003
Brooklyn Ave & Prospect Pl,1125,1009,40.67412000000001,-73.94447
Broadway & Kosciuszko St,1202,1002,40.69329,-73.92852
Kingston Ave & Carroll St,1114,1000,40.66688,-73.9425
Monroe St & Marcus Garvey Blvd,1018,998,40.68672200000002,-73.938988
Frederick Douglass Blvd & W 129 St,995,992,40.8125511,-73.94922859999998
Norman St & Wyckoff Ave,993,989,40.695170000000005,-73.90310999999998
N Henry St & Norman Ave,981,988,40.72770000000001,-73.94395
Willis Ave & E 137 St,978,987,40.808384,-73.923604
Malcolm X Blvd & DeKalb Ave,962,986,40.6938,-73.93114
19 St & 24 Ave,980,986,40.777455200000006,-73.9225403
Park Ave & Marcus Garvey Blvd,974,985,40.698617,-73.941342
12 St & 4 Ave,985,985,40.668603,-73.99043939999999
Calyer St & Jewel St,967,983,40.72984,-73.94839
St Nicholas Ave & W 137 St,970,982,40.81847700000001,-73.947568
3 Ave & E 112 St,964,975,40.795508,-73.94160600000001
W 129 St & Convent Ave,938,967,40.81439443791582,-73.95324736833572
Eastern Pkwy & Brooklyn Ave,975,966,40.66939000000001,-73.94514
7 Ave & 41 St,1053,966,40.647378999999994,-74.000911
34 Ave & 31 St,954,964,40.75960447138796,-73.92714411020279
Union Ave & Wallabout St,954,961,40.70029511,-73.95032283
Throop Ave & Myrtle Ave,930,959,40.696229369999976,-73.94371094000002
Sterling St & Nostrand Ave,963,954,40.66318,-73.95075999999997
E 116 St & 2 Ave,963,954,40.796879,-73.937261
23 St & 31 Ave,949,954,40.76663971723091,-73.9286595582962
Chauncey St & Stuyvesant Ave,925,947,40.68012,-73.93167999999999
Parkside Ave & Flatbush Ave,929,945,40.65562999999999,-73.95968
Cedar St & Evergreen Ave,953,944,40.69671000000001,-73.92807
Macon St & Lewis Ave,954,944,40.68282,-73.93488
21 St & 4 Ave,934,944,40.662583999999995,-73.99555399999998
31 Ave & 14 St,940,944,40.76819999999999,-73.9322662
Rogers Ave & Lincoln Rd,927,944,40.66127000000001,-73.95352000000001
E 123 St & Lexington Ave,934,944,40.80292630000001,-73.9379
Washington Ave & Empire Blvd,930,940,40.66314,-73.9605695
Jefferson St & Cypress Ave,931,938,40.70907,-73.92156999999999
Bulova Ave & Brooklyn Queens Expressway W,931,937,40.762507000000014,-73.90253400000002
5 St & 51 Ave,906,927,40.74237370000001,-73.9566
7 Ave & 17 St,921,927,40.66093779493168,-73.98680448532104
Lexington Ave & Stuyvesant Ave,915,922,40.68973,-73.93353
Parade Pl & Crooke Ave,901,921,40.651847,-73.96524799999997
E 115 St & Madison Ave,904,918,40.79894449999999,-73.944846
E 149 St & Park Ave,886,917,40.81815400000001,-73.925294
Bushwick Ave & Dekalb Ave,988,916,40.69502,-73.92825000000002
Madison St & Evergreen Ave,911,914,40.691219999999994,-73.91693
E 149 St & Morris Ave,892,913,40.81734000000001,-73.92296200000001
Stagg St & Morgan Ave,921,909,40.71068100000001,-73.93372000000001
28 Ave & 44 St,909,907,40.76408932350687,-73.91065120697021
Kingston Ave & Herkimer St,934,907,40.67890678999999,-73.94142770999997
Crescent St & 35 Ave,894,903,40.7596276,-73.93214550000002
Devoe St & Morgan Ave,913,900,40.713811,-73.93515000000001
Hancock St & Stuyvesant Ave,899,899,40.684539999999984,-73.93219999999997
Caton Ave & Bedford Ave,885,896,40.652370000000005,-73.95623
Ocean Ave & Crooke Ave,870,895,40.65326,-73.96171999999999
Broadway & W 160 St,879,892,40.835775,-73.9434
Park Circle & East Dr,878,892,40.651566,-73.972212
Columbia St & Kane St,867,890,40.68763155,-74.0016256
Frederick Douglass Blvd & W 139 St,884,887,40.819005818065584,-73.94476890563965
Rockaway Ave & Bainbridge St,879,885,40.68319988172761,-73.91166642308235
Humboldt St & Varet St,869,883,40.703172399999985,-73.94063600000001
Southern Blvd & E 174 St,886,879,40.83673299999999,-73.88793099999998
Bergen St & Kingston Ave,954,879,40.67560000000001,-73.9415
36 St & 3 Ave,870,877,40.65571599999999,-74.006664
40 Ave & Crescent St,881,875,40.7535992020056,-73.93795609474182
Lexington Ave & E 127 St,799,868,40.80572599999999,-73.936322
St Johns Pl & Kingston Ave,844,868,40.671130000000005,-73.94222
Yankee Ferry Terminal,859,867,40.687065798759136,-74.01675585121666
Brevoort Pl & Bedford Ave,945,864,40.680119999999995,-73.95362
W 147 St & Adam Clayton Powell Blvd,832,863,40.82281,-73.93741299999999
Greene Ave & Myrtle Ave,854,862,40.698568,-73.91887699999998
Kingston Ave & Montgomery St,852,860,40.66481,-73.94268999999997
7 Ave & 20 St,847,860,40.65905299999999,-73.98854000000003
Sunken Meadow Comfort Station,881,859,40.795579999999994,-73.91905999999999
79 St & 37 Ave,876,858,40.74937,-73.88714000000003
Manhattan Ave & Leonard St,845,857,40.72084,-73.94844
Kingston Ave & Park Pl,881,855,40.673080000000006,-73.94191
Steinway St & 21 Ave,849,855,40.77479799999999,-73.90378699999997
Central Ave & Melrose St,851,850,40.70112,-73.93039
W 168 St & Ft Washington Ave,1010,845,40.84210236102173,-73.9422395825386
Parkside Ave & Parade Pl,839,842,40.653199999999984,-73.96639
Willoughby St & Ashland Pl,824,841,40.69178000000001,-73.97876999999997
Broadway & W 142 St,884,840,40.824686,-73.95194700000002
Jefferson Ave & Evergreen Ave,837,840,40.68989,-73.91458
Catalpa Ave & Woodward Ave,843,839,40.70229,-73.90144999999998
Lafayette Ave & Stuyvesant Ave,830,838,40.691992515763395,-73.9325501024723
Central Ave & Flushing Ave,827,835,40.70283100000001,-73.93330000000002
5 Av & W 139 St,828,834,40.815483999999984,-73.93585600000003
Withers St & Kingsland Ave,826,831,40.71773000000002,-73.94051
Lorimer St & Broadway,823,831,40.704117909999994,-73.94818595000001
St Marks Pl & 4 Ave,822,831,40.68177810928762,-73.97988975048065
Amsterdam Ave & W 131 St,827,824,40.816354999999994,-73.954295
Skillman Ave & 43 Ave,814,820,40.746537619780554,-73.93215849995613
48 St & 37 Ave,816,819,40.751555,-73.915026
Washington Ave & E 163 St,790,807,40.82400000000001,-73.91089
Grand Concourse & E 167 St,861,807,40.834263,-73.917641
Park Ave & St Edwards St,808,806,40.696089410000006,-73.97803414999998
Knickerbocker Ave & Hancock St,933,805,40.69385,-73.90974000000001
Ditmars Blvd & 19 St,806,803,40.78145000000001,-73.91833020000001
Adam Clayton Powell Blvd & W 151 St,792,801,40.82528899999999,-73.936232
Amsterdam Ave & W 152 St,856,801,40.829523,-73.94427900000001
Carroll St & Washington Ave,868,799,40.66867439999999,-73.96181479999998
37 Ave & 35 St,797,799,40.75311060000001,-73.9279917
Greenpoint Ave & 47 St,834,795,40.7424,-73.91808000000003
W 144 St & Adam Clayton Powell Blvd,786,793,40.820877,-73.93924900000002
E 5 St & Ave A,808,793,40.72479007746336,-73.98430064320564
24 St & 5 Ave,780,793,40.659555000000005,-73.99506799999999
E 138 St & Park Ave,804,792,40.81263616769319,-73.92924964427948
Concourse Village East & E 158 St,804,791,40.823732,-73.91937900000003
Irving Ave & Halsey St,806,791,40.694669999999995,-73.90662999999999
Sigourney St & Columbia St,794,790,40.67267243410948,-74.0087952464819
27 Ave & 3 St,784,789,40.77485000000001,-73.93420000000002
81 St & 35 Ave,911,787,40.751790000000014,-73.88568
47 Ave & 31 St,791,787,40.743,-73.93561
President St & Nostrand Ave,935,786,40.668110000000006,-73.95050000000003
Irving Ave & Palmetto St,784,785,40.69799999999999,-73.91269999999999
W 148 St & Amsterdam Ave,857,784,40.827074999999994,-73.94590900000001
Verona Pl & Fulton St,803,783,40.6803560840434,-73.9476791024208
Putnam Ave & Knickerbocker Ave,816,782,40.69545,-73.91164000000002
Brook Ave & E 138 St,731,782,40.807408,-73.91923999999997
Ave D & E 12 St,763,779,40.72580614000001,-73.97422494
35 St & 34 Ave,782,777,40.75805830000001,-73.92427510000003
Riverside Dr & W 145 St,854,775,40.827305,-73.95198900000003
Southern Blvd & E 149 St,750,774,40.811892,-73.90419199999998
Albany Ave & Fulton St,770,774,40.680010499999995,-73.938475
Franklin Ave & E 169 St,782,773,40.83170999999999,-73.90207999999998
Courtlandt Ave & E 149 St,749,770,40.81640199999998,-73.91954899999999
Lenox Ave & W 144 St,754,770,40.81978300000001,-73.93652099999998
Kingston Ave & E New York Ave,756,768,40.66219,-73.94293000000002
44 St & 48 Ave,945,766,40.73941387498411,-73.92131969332695
49 St & 31 Ave,762,766,40.758057,-73.90983099999998
Crescent St & Ditmars Blvd,773,765,40.77871849999998,-73.9145645
E 118 St & Park Ave,701,765,40.800538500000016,-73.94199490000001
43 St & 50 Ave,776,765,40.73787237950539,-73.92264068126678
Westchester Ave & Southern Blvd,754,765,40.824955999999986,-73.89167699999999
Hart St & Wyckoff Ave,766,764,40.704876000000006,-73.91991099999998
Grand Concourse & E 166 St,785,761,40.83196,-73.91956000000002
Wyckoff Av & Jefferson St,760,756,40.70716500000001,-73.92371100000001
Stuyvesant Ave & Hart St,954,755,40.69465000000001,-73.9343
43 St & Skillman Ave,748,755,40.74692675687385,-73.9208248257637
21 St & Queens Plaza North,754,754,40.75325964000001,-73.94335788
Windsor Pl & 8 Ave,814,753,40.660906,-73.983074
Flushing Ave & Woodward Ave,757,752,40.71246000000001,-73.91873
9 St & 44 Rd,740,748,40.74966,-73.95209999999999
21 St & 21 Ave,770,747,40.782465,-73.914527
5 Ave & E 135 St,737,746,40.812190999999984,-73.93783800000001
Woodward Ave & Harman St,833,746,40.70792999999999,-73.91092000000002
Vernon Blvd & 41 Rd,747,744,40.7552433,-73.94856779999999
Pleasant Ave & E 120 St,731,743,40.7974772,-73.9311847
34 Ave & 48 St,749,742,40.753879999999995,-73.91495199999999
Hamilton Pl & W 140 St,792,740,40.822756000000005,-73.95134600000002
E 18 St & Church Ave,734,739,40.64958000000001,-73.96316
31 St & 21 Ave,764,739,40.77812999999999,-73.90841999999999
Fort Hamilton Pkwy & E 5 St,730,738,40.64903700000001,-73.97672999999999
40 Ave & 9 St,720,735,40.75742000000001,-73.94513299999998
39 St & Queens Blvd,753,733,40.74430999999999,-73.92601000000002
41 Ave & 77 St,736,731,40.74556999999999,-73.8882
Van Buren St & Broadway,741,731,40.692,-73.92616999999998
Harman St & Seneca Ave,753,730,40.70577000000001,-73.91292
Menahan St & Central Ave,741,729,40.695429999999995,-73.91959999999999
Bedford Ave & Montgomery St,718,728,40.665816,-73.95693400000002
Montgomery St & Franklin Ave,731,728,40.666439306870814,-73.9605563879013
Kent St & McGuinness Blvd,725,728,40.731240000000014,-73.95160999999999
Commerce St & Van Brunt St,731,727,40.6812117,-74.00860911999999
Macon St & Patchen Ave,730,725,40.68374,-73.9261
48 Ave & 41 St,763,725,40.73985995699163,-73.92400324344635
34 Ave & 21 St,709,723,40.7628138,-73.93428619999999
W 225 St & Exterior St,700,722,40.873265,-73.90664600000001
Central Ave & Weirfield St,727,718,40.69055000000001,-73.91181000000002
Broadway & 51 St,711,717,40.754164,-73.908906
E 149 St & Jackson Ave,712,716,40.813135,-73.90923499999998
Halsey St & Ralph Ave,716,714,40.68493999999999,-73.92299000000001
Southpoint Park,687,713,40.75370225419113,-73.95865201950072
Ocean Pkwy & Church Ave,711,712,40.644718957635746,-73.97451460361481
Stuyvesant Ave & Gates Ave,788,712,40.68833999999998,-73.93305999999998
Woodside Ave & 60 St,700,711,40.74520999999999,-73.90462000000001
48 St & Skillman Ave,726,711,40.74622874694195,-73.91616314649582
30 Ave & 47 St,746,710,40.76129400000001,-73.90956200000001
Frost St & Meeker Ave,668,709,40.717661970839934,-73.94880026578903
Morris Ave & E 142 St,703,708,40.81446900000001,-73.92496300000002
4 Ave & 26 St,647,706,40.660079,-73.99863300000001
3 Ave & 14 St,672,705,40.6685455,-73.99333264000002
Boston Rd & E 167 St,703,705,40.82819899999999,-73.90371900000001
Flatbush Ave & Fenimore St,692,703,40.65798,-73.96051
45 St & 4 Ave,703,702,40.64914499999999,-74.00948600000001
34 Ave & 71 St,705,702,40.75257,-73.89538
E 188 St & Creston Ave,699,701,40.861669,-73.89858900000002
Eastern Pkwy & Schenectady Ave,740,701,40.668760000000006,-73.93375999999999
16 St & 4 Ave,688,700,40.66619700000001,-73.99246600000001
Riverside Dr & W 153 St,700,696,40.83216399999999,-73.94970199999999
Boston Rd & Prospect Ave,677,696,40.83324600000001,-73.89659900000001
Madison St & Woodward Ave,725,695,40.70407999999999,-73.90408000000002
Carroll St & Franklin Ave,678,695,40.6679411,-73.9588
W 181 St & Riverside Dr,694,695,40.851679999999995,-73.94186
Bushwick Ave & Stagg St,687,694,40.709897000000005,-73.94007999999998
South Railroad Ave & Broadway,686,694,40.74099999999999,-73.88027
Coffey St & Conover St,623,693,40.67723599999999,-74.015665
Prospect Ave & Greenwood Ave,619,693,40.651745000000005,-73.97598800000002
E 170 St & Webster Ave,678,692,40.83617913677476,-73.90730146322767
Jefferson Ave & Patchen Ave,686,690,40.68609,-73.92628
34 St & 38 Ave,699,690,40.75244299999999,-73.92973700000002
Broadway & W 153 St,774,690,40.83132699999999,-73.94666499999998
Fairview Ave & Linden St,736,690,40.70694000000001,-73.90632000000001
Central Ave & Covert St,667,689,40.68929000000001,-73.90950999999998
Bedford Ave & Fenimore St,680,688,40.65814999999999,-73.95673999999998
Stewart Ave & Johnson Ave,690,687,40.70869,-73.92587000000002
3 Ave & E 170 St,673,686,40.834857,-73.903743
Steinway St & 23 Ave,682,685,40.77139369999999,-73.90774359999999
23 Ave & 27 St,692,683,40.776165,-73.9153175
Cortelyou Rd & Argyle Rd,658,682,40.64034,-73.96603
2 Ave & 36 St,540,682,40.65708866668485,-74.00870203971863
Chauncey St & Malcolm X Blvd,668,678,40.68043999999999,-73.92841999999999
Walton Ave & E 151 St,666,677,40.82090903827737,-73.92753845245078
Division Ave & Marcy Ave,672,676,40.70708701,-73.95796783000002
Cortelyou Rd & Stratford Rd,660,674,40.63966,-73.96807
St Nicholas Ave & W 150 St,748,672,40.82721200000001,-73.942722
E 138 St & 5 Ave,669,672,40.81448999999999,-73.93615299999999
Macombs Pl & W 152 St,643,671,40.826406000000006,-73.93794799999999
Prospect Park W & 20 St,746,669,40.656633,-73.98386400000001
Broadway & W 185 St,649,667,40.852538,-73.93441
Rogers Ave & Sterling St,653,665,40.6630619,-73.95387460000002
Shakespeare Ave & W 169 St,664,664,40.839312,-73.922423
Menahan St & Seneca Ave,687,664,40.70461,-73.91053999999998
E 142 St & 3 Ave,658,664,40.812735,-73.923697
Frost St & Debevoise Ave,659,663,40.71882,-73.93948
33 St & Queens Blvd,669,662,40.744365319186706,-73.93172398209572
34 Ave & 45 St,654,656,40.754795,-73.917014
Jerome Ave & W Fordham Rd,670,654,40.862939999999995,-73.90107999999998
Menahan St & Wyckoff Ave,654,654,40.70112999999999,-73.91422
48 St & 5 Ave,672,653,40.646351,-74.009271
Onderdonk Ave & Dekalb Ave,687,653,40.70862999999999,-73.91497
Church Ave & McDonald Ave,620,653,40.642809,-73.979239
Herkimer St & New York Ave,685,652,40.67955,-73.94709
Grand Concourse & E 164 St,637,650,40.829608,-73.92146100000001
Wadsworth Ave & W 175 St,694,650,40.846051999999986,-73.93764799999998
24 St & 38 Ave,648,649,40.756351,-73.93651499999999
Onderdonk Ave & Gates Ave,681,649,40.704130000000006,-73.90737
Coffey St & Ferris St,646,649,40.67818387977648,-74.0170168876648
Queens Blvd & 56 Ave,636,649,40.73481,-73.87431000000001
53 St & 4 Ave,644,649,40.64486199999999,-74.01453100000003
Crown St & Rogers Ave,648,648,40.66638999999999,-73.95345999999999
Avenue D & E 3 St,665,648,40.72082834,-73.97793172
Alexander Ave & E 134 St,657,647,40.80746599999999,-73.927107
4 Ave & 17 St,628,647,40.665507000000005,-73.993037
Green St & McGuinness Blvd,635,643,40.73396,-73.95204000000001
20 Ave & 38 St,643,643,40.777111999999995,-73.902382
Caton Ave & Argyle Rd,625,642,40.649680999999994,-73.96782899999998
Halsey St & Broadway,642,641,40.68565000000001,-73.91563999999998
8 St & Astoria Blvd,641,640,40.7725996921817,-73.93266275525093
Hancock St & Wyckoff Ave,641,639,40.6972,-73.90674
Fort Washington Ave & W 173 St,768,639,40.84521999999999,-73.94049300000002
Wilson Ave & Moffat St,687,638,40.68905999999999,-73.90506
Willis Ave & E 141 St,622,637,40.81092999999999,-73.921606
Walton Ave & E 171 St,632,636,40.840683000000006,-73.915073
Beverley Rd & Flatbush Ave,617,636,40.64499,-73.95817999999998
Madison St & Cypress Ave,649,635,40.70067999999999,-73.90742
Walton Ave & E 168 St,632,635,40.836490000000005,-73.918316
Lewis Ave & Decatur St,635,634,40.68145979999999,-73.93490299999999
3 Ave & E 172 St,625,634,40.839586,-73.90027699999999
36 St & Queens Blvd,648,630,40.74408,-73.92901000000002
43 Ave & 47 St,658,628,40.74480628772239,-73.91728967428207
44 St & Greenpoint Ave,643,628,40.74111994468147,-73.92103672027588
Willoughby Ave & Onderdonk Ave,656,624,40.709799999999994,-73.91727000000002
Steinway St & Ditmars Blvd,627,624,40.772717,-73.90612699999998
Albany Ave & Carroll St,658,624,40.6667,-73.93971999999998
Cauldwell Ave & E 161 St,620,623,40.82188,-73.90752099999999
Westchester Ave & Longwood Ave,637,623,40.819701,-73.901311
